molecule_chembl_id,canonical_smiles,clean_smiles,IC50_nM
CHEMBL606168,COc1cc(C2=C(c3c[nH]c4ccc(F)cc34)C(=O)NC2=O)cc(OC)c1OC,COc1cc(C2=C(c3c[nH]c4ccc(F)cc34)C(=O)NC2=O)cc(OC)c1OC,8480.0
CHEMBL591213,CCCCCCOC(=O)COc1cc(O)c2c(=O)cc(-c3ccccc3)oc2c1,CCCCCCOC(=O)COc1cc(O)c2c(=O)cc(-c3ccccc3)oc2c1,9120.0
CHEMBL611681,CCCCCCNC(=O)COc1cc(O)c2c(=O)cc(-c3ccccc3)oc2c1,CCCCCCNC(=O)COc1cc(O)c2c(=O)cc(-c3ccccc3)oc2c1,8710.0
CHEMBL597303,CCCCCCCNC(=O)COc1cc(O)c2c(=O)cc(-c3ccccc3)oc2c1,CCCCCCCNC(=O)COc1cc(O)c2c(=O)cc(-c3ccccc3)oc2c1,6280.0
CHEMBL589588,COc1ccc(NC(=O)c2ccc(N(CCCl)CCCl)cc2)cc1,COc1ccc(NC(=O)c2ccc(N(CCCl)CCCl)cc2)cc1,80.0
CHEMBL601040,Cc1ccc(NC(=O)c2ccc(N(CCCl)CCCl)cc2)cc1,Cc1ccc(NC(=O)c2ccc(N(CCCl)CCCl)cc2)cc1,580.0
CHEMBL592710,O=C(Nc1ccccc1Cl)c1ccc(N(CCCl)CCCl)cc1,O=C(Nc1ccccc1Cl)c1ccc(N(CCCl)CCCl)cc1,9460.0
CHEMBL604672,O=C(Nc1ccccc1Br)c1ccc(N(CCCl)CCCl)cc1,O=C(Nc1ccccc1Br)c1ccc(N(CCCl)CCCl)cc1,7820.0
CHEMBL592711,O=C(Nc1ccc(F)cc1)c1ccc(N(CCCl)CCCl)cc1,O=C(Nc1ccc(F)cc1)c1ccc(N(CCCl)CCCl)cc1,1720.0
CHEMBL589830,O=C(Nc1ccc(Cl)cc1)c1ccc(N(CCCl)CCCl)cc1,O=C(Nc1ccc(Cl)cc1)c1ccc(N(CCCl)CCCl)cc1,1490.0
CHEMBL589831,O=C(Nc1ccc(Br)cc1)c1ccc(N(CCCl)CCCl)cc1,O=C(Nc1ccc(Br)cc1)c1ccc(N(CCCl)CCCl)cc1,940.0
CHEMBL599224,CC(=O)N1CCC(Nc2ncc3c(n2)-c2c(c(C(N)=O)nn2C)CC3)CC1,CC(=O)N1CCC(Nc2ncc3c(n2)-c2c(c(C(N)=O)nn2C)CC3)CC1,10000.0
CHEMBL599428,Cn1nc(C(N)=O)c2c1-c1nc(NC3CCN(C(=O)c4ccccc4)CC3)ncc1CC2,Cn1nc(C(N)=O)c2c1-c1nc(NC3CCN(C(=O)c4ccccc4)CC3)ncc1CC2,10000.0
CHEMBL597551,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCC(=O)NO,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCC(=O)NO,7.1
CHEMBL597752,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCC(=O)NO,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCC(=O)NO,7.8
CHEMBL596736,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCCC(=O)NO,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCCC(=O)NO,9.4
CHEMBL599398,C#Cc1cccc(Nc2ncnc3cc(OC)c(OCCCCC(=O)NO)cc23)c1,C#Cc1cccc(Nc2ncnc3cc(OC)c(OCCCCC(=O)NO)cc23)c1,15.0
CHEMBL598163,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCCCC(=O)NO,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCCCC(=O)NO,3.4
CHEMBL598164,C#Cc1cccc(Nc2ncnc3cc(OC)c(OCCCCCC(=O)NO)cc23)c1,C#Cc1cccc(Nc2ncnc3cc(OC)c(OCCCCCC(=O)NO)cc23)c1,4.6
CHEMBL598797,C#Cc1cccc(Nc2ncnc3cc(OC)c(OCCCCCCC(=O)NO)cc23)c1,C#Cc1cccc(Nc2ncnc3cc(OC)c(OCCCCCCC(=O)NO)cc23)c1,2.4
CHEMBL598798,C#Cc1cc(Nc2ncnc3cc(OC)c(OCCCCCCC(=O)NO)cc23)ccc1F,C#Cc1cc(Nc2ncnc3cc(OC)c(OCCCCCCC(=O)NO)cc23)ccc1F,28.8
CHEMBL597773,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)CCCCCCC(=O)NO,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)CCCCCCC(=O)NO,2.1
CHEMBL596957,COc1cc2ncnc(NCc3ccc(Cl)c(F)c3)c2cc1OCCCCCCC(=O)NO,COc1cc2ncnc(NCc3ccc(Cl)c(F)c3)c2cc1OCCCCCCC(=O)NO,72.0
CHEMBL596761,COc1cc2ncnc(NCc3ccccc3)c2cc1OCCCCCCC(=O)NO,COc1cc2ncnc(NCc3ccccc3)c2cc1OCCCCCCC(=O)NO,99.4
CHEMBL596964,COc1cc2ncnc(NCc3ccc(F)cc3)c2cc1OCCCCCCC(=O)NO,COc1cc2ncnc(NCc3ccc(F)cc3)c2cc1OCCCCCCC(=O)NO,268.0
CHEMBL599218,COc1cc2ncnc(N[C@@H](C)c3ccccc3)c2cc1OCCCCCCC(=O)NO,COc1cc2ncnc(NC(C)c3ccccc3)c2cc1OCCCCCCC(=O)NO,5077.0
CHEMBL598406,COc1cc2ncnc(N[C@@H](C)c3ccc(F)cc3)c2cc1OCCCCCCC(=O)NO,COc1cc2ncnc(NC(C)c3ccc(F)cc3)c2cc1OCCCCCCC(=O)NO,125.6
CHEMBL598611,C#Cc1cccc(Nc2ncnc3cc(OCCCCCCC(=O)NO)c(OC)cc23)c1,C#Cc1cccc(Nc2ncnc3cc(OCCCCCCC(=O)NO)c(OC)cc23)c1,8.2
CHEMBL599388,COc1cc(-c2nc(=O)c3c([nH]2)sc2ccc(C)cc23)ccc1OCC(=O)O,COc1cc(-c2nc(=O)c3c([nH]2)sc2ccc(C)cc23)ccc1OCC(=O)O,2400.0
CHEMBL598007,O=C(Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1)[C@@H]1O[C@H]1CN1CCCCC1,O=C(Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1)C1OC1CN1CCCCC1,1.24
CHEMBL2021575,O=C(O)[C@@H]1O[C@H]1C(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,O=C(O)C1OC1C(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,0.5
CHEMBL599863,O=C(CNC(=O)Oc1ccccc1)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,O=C(CNC(=O)Oc1ccccc1)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,0.37
CHEMBL603266,O=C(Cn1sccc1=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,O=C(Cn1sccc1=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,0.36
CHEMBL592617,N#CCC(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,N#CCC(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,0.17
CHEMBL1230607,CC(C)CC(=O)Nc1n[nH]c2c1CN(C(=O)C1CCN(C)CC1)C2(C)C,CC(C)CC(=O)Nc1n[nH]c2c1CN(C(=O)C1CCN(C)CC1)C2(C)C,10000.0
CHEMBL604712,CC(C)(C)C(=O)N1Cc2c(NC(=O)c3cc(F)cc(F)c3)n[nH]c2C1(C)C,CC(C)(C)C(=O)N1Cc2c(NC(=O)c3cc(F)cc(F)c3)n[nH]c2C1(C)C,10000.0
CHEMBL592860,C#Cc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OC,C#Cc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OC,1000.0
CHEMBL592216,C#CCCCOc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OC,C#CCCCOc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OC,2.53
CHEMBL592713,C#CCCCOc1cc2c(Nc3cccc(Cl)c3)ncnc2cc1OC,C#CCCCOc1cc2c(Nc3cccc(Cl)c3)ncnc2cc1OC,17.7
CHEMBL597950,C=C=CCOc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O,C=C=CCOc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O,23.8
CHEMBL597949,C#CCOc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OC,C#CCOc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OC,14.8
CHEMBL609321,C=C=CCOc1cc2c(Nc3cccc(Cl)c3)ncnc2cc1O,C=C=CCOc1cc2c(Nc3cccc(Cl)c3)ncnc2cc1O,16.9
CHEMBL597948,C#CCOc1cc2c(Nc3cccc(Cl)c3)ncnc2cc1OC,C#CCOc1cc2c(Nc3cccc(Cl)c3)ncnc2cc1OC,25.9
CHEMBL592457,O=C1CSC(N/N=C/c2cc(Br)ccc2O)=N1,O=C1CSC(NN=Cc2cc(Br)ccc2O)=N1,90.0
CHEMBL592480,O=C1CSC(N/N=C/c2cc(Cl)ccc2O)=N1,O=C1CSC(NN=Cc2cc(Cl)ccc2O)=N1,560.0
CHEMBL602328,O=C1CSC(N/N=C/c2cc(F)ccc2O)=N1,O=C1CSC(NN=Cc2cc(F)ccc2O)=N1,970.0
CHEMBL590875,O=C1CSC(N/N=C/c2cc(Br)cc(Br)c2O)=N1,O=C1CSC(NN=Cc2cc(Br)cc(Br)c2O)=N1,1240.0
CHEMBL592481,O=C1CSC(N/N=C/c2cc(Cl)cc(Cl)c2O)=N1,O=C1CSC(NN=Cc2cc(Cl)cc(Cl)c2O)=N1,1460.0
CHEMBL591910,O=C1CSC(N/N=C/c2ccc(Br)cc2)=N1,O=C1CSC(NN=Cc2ccc(Br)cc2)=N1,1720.0
CHEMBL589823,O=C1CSC(N/N=C/c2ccc(Cl)cc2)=N1,O=C1CSC(NN=Cc2ccc(Cl)cc2)=N1,1940.0
CHEMBL589822,O=C1CSC(N/N=C/c2ccc(F)cc2)=N1,O=C1CSC(NN=Cc2ccc(F)cc2)=N1,2180.0
CHEMBL592707,Cc1ccc(/C=N/NC2=NC(=O)CS2)cc1,Cc1ccc(C=NNC2=NC(=O)CS2)cc1,3260.0
CHEMBL590876,O=C1CSC(N/N=C/c2ccc(O)cc2)=N1,O=C1CSC(NN=Cc2ccc(O)cc2)=N1,4710.0
CHEMBL592708,COc1ccc(/C=N/NC2=NC(=O)CS2)cc1,COc1ccc(C=NNC2=NC(=O)CS2)cc1,5780.0
CHEMBL604671,O=C1CSC(N/N=C/c2ccc([N+](=O)[O-])cc2)=N1,O=C1CSC(NN=Cc2ccc([N+](=O)[O-])cc2)=N1,6820.0
CHEMBL590524,O=C1CSC(N/N=C/c2cccc(Br)c2)=N1,O=C1CSC(NN=Cc2cccc(Br)c2)=N1,7460.0
CHEMBL589068,Cc1cc(C)c(O)c(CN(Cc2ccc(O)cc2)C(=O)Nc2ccccc2)c1,Cc1cc(C)c(O)c(CN(Cc2ccc(O)cc2)C(=O)Nc2ccccc2)c1,9260.0
CHEMBL590525,Cc1cccc(CN(Cc2ccc(O)cc2)C(=O)Nc2ccccc2)c1O,Cc1cccc(CN(Cc2ccc(O)cc2)C(=O)Nc2ccccc2)c1O,7510.0
CHEMBL592211,O=C(Nc1ccccc1)N(Cc1ccc(O)cc1)Cc1cccc(Cl)c1O,O=C(Nc1ccccc1)N(Cc1ccc(O)cc1)Cc1cccc(Cl)c1O,960.0
CHEMBL604785,Cc1cccc(CN(Cc2ccc(O)cc2)C(=S)Nc2ccccc2)c1O,Cc1cccc(CN(Cc2ccc(O)cc2)C(=S)Nc2ccccc2)c1O,3460.0
CHEMBL1077291,O=C1Nc2ccc(F)cc2/C1=C1/Nc2ccccc2/C1=N\O,O=C1Nc2ccc(F)cc2C1=C1Nc2ccccc2C1=NO,10000.0
CHEMBL1080815,Clc1cccc(Nc2ncnc3ccc(Cl)cc23)c1,Clc1cccc(Nc2ncnc3ccc(Cl)cc23)c1,2700.0
CHEMBL1088633,COc1cc2c(cc1Cl)C(c1cccc(Cl)c1)=NCC2,COc1cc2c(cc1Cl)C(c1cccc(Cl)c1)=NCC2,10000.0
CHEMBL1091644,C[C@]1(O)C[C@@H](c2nc(-c3ccc4ccc(-c5ccccc5)nc4c3)c3c(N)nccn32)C1,CC1(O)CC(c2nc(-c3ccc4ccc(-c5ccccc5)nc4c3)c3c(N)nccn23)C1,10000.0
CHEMBL1090840,C=CC(=O)Nc1ccc2nccc(Nc3cccc(Br)c3)c2c1,C=CC(=O)Nc1ccc2nccc(Nc3cccc(Br)c3)c2c1,1.0
CHEMBL1092250,C#Cc1cccc(Nc2ccnc3cc(OC)c(OC)cc23)c1,C#Cc1cccc(Nc2ccnc3cc(OC)c(OC)cc23)c1,1500.0
CHEMBL1089203,C#Cc1cccc(Nc2ccnc3cc(OCCOC)c(OCCOC)cc23)c1,C#Cc1cccc(Nc2ccnc3cc(OCCOC)c(OCCOC)cc23)c1,1500.0
CHEMBL1088901,CN(C)CCCC(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,CN(C)CCCC(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,190.0
CHEMBL1095957,Cl.NCCc1c[nH]c2ccc(OCCc3ccc(O)cc3)cc12,NCCc1c[nH]c2ccc(OCCc3ccc(O)cc3)cc12,2070.0
CHEMBL1094408,COc1ccc(N2CCN(C)CC2)cc1Nc1ncc2c(n1)-c1c(c(C(N)=O)nn1C)CC2,COc1ccc(N2CCN(C)CC2)cc1Nc1ncc2c(n1)-c1c(c(C(N)=O)nn1C)CC2,10000.0
CHEMBL1095464,Cc1ccccc1Cc1cc2c(Nc3cccc(Br)c3)nc(N)nc2[nH]1,Cc1ccccc1Cc1cc2c(Nc3cccc(Br)c3)nc(N)nc2[nH]1,9100.0
CHEMBL1085511,CC(C)COC(=O)Nc1ccc(-c2cnc3c(-c4ccc(N5CCN(C)CC5)cc4)cnn3c2N)cc1,CC(C)COC(=O)Nc1ccc(-c2cnc3c(-c4ccc(N5CCN(C)CC5)cc4)cnn3c2N)cc1,10000.0
CHEMBL1171792,Cc1ccc(Br)c2c(C#N)cc(C(=O)C3CC3)n12,Cc1ccc(Br)c2c(C#N)cc(C(=O)C3CC3)n12,85.0
CHEMBL1172957,NS(=O)(=O)c1ccc(Nc2nc(N3CCOCC3)nc3[nH]cnc23)cc1,NS(=O)(=O)c1ccc(Nc2nc(N3CCOCC3)nc3[nH]cnc23)cc1,10000.0
CHEMBL1173193,COc1ccc(C2CC(c3ccc(Br)c(Br)c3)=NN2C(N)=S)cc1,COc1ccc(C2CC(c3ccc(Br)c(Br)c3)=NN2C(N)=S)cc1,8090.0
CHEMBL1173262,Cc1ccc(C2CC(c3ccc(Br)c(Br)c3)=NN2C(N)=S)cc1,Cc1ccc(C2CC(c3ccc(Br)c(Br)c3)=NN2C(N)=S)cc1,9830.0
CHEMBL1172823,NC(=S)N1N=C(c2ccc(Br)c(Br)c2)CC1c1ccc(F)cc1,NC(=S)N1N=C(c2ccc(Br)c(Br)c2)CC1c1ccc(F)cc1,8920.0
CHEMBL1173665,NC(=S)N1N=C(c2ccc(Cl)c(Cl)c2)CC1c1ccccc1F,NC(=S)N1N=C(c2ccc(Cl)c(Cl)c2)CC1c1ccccc1F,6560.0
CHEMBL1173666,NC(=S)N1N=C(c2ccc(Cl)c(Cl)c2)CC1c1ccc([N+](=O)[O-])cc1,NC(=S)N1N=C(c2ccc(Cl)c(Cl)c2)CC1c1ccc([N+](=O)[O-])cc1,7780.0
CHEMBL1173667,NC(=S)N1N=C(c2ccc(Cl)c(Cl)c2)CC1c1ccc(O)cc1,NC(=S)N1N=C(c2ccc(Cl)c(Cl)c2)CC1c1ccc(O)cc1,5270.0
CHEMBL1172915,COc1ccc(C2CC(c3ccc(Cl)c(Cl)c3)=NN2C(N)=S)cc1,COc1ccc(C2CC(c3ccc(Cl)c(Cl)c3)=NN2C(N)=S)cc1,5740.0
CHEMBL1172916,Cc1ccc(C2CC(c3ccc(Cl)c(Cl)c3)=NN2C(N)=S)cc1,Cc1ccc(C2CC(c3ccc(Cl)c(Cl)c3)=NN2C(N)=S)cc1,7380.0
CHEMBL1172573,NC(=S)N1N=C(c2ccc(Cl)c(Cl)c2)CC1c1ccc(F)cc1,NC(=S)N1N=C(c2ccc(Cl)c(Cl)c2)CC1c1ccc(F)cc1,6270.0
CHEMBL1173688,Cc1ccc(C2=NN(C(N)=S)C(c3ccccc3Br)C2)cc1C,Cc1ccc(C2=NN(C(N)=S)C(c3ccccc3Br)C2)cc1C,4210.0
CHEMBL1173794,Cc1ccc(C2=NN(C(N)=S)C(c3ccccc3Cl)C2)cc1C,Cc1ccc(C2=NN(C(N)=S)C(c3ccccc3Cl)C2)cc1C,3870.0
CHEMBL1169856,Cc1ccc(C2=NN(C(N)=S)C(c3ccccc3F)C2)cc1C,Cc1ccc(C2=NN(C(N)=S)C(c3ccccc3F)C2)cc1C,5190.0
CHEMBL1173454,Cc1ccc(C2=NN(C(N)=S)C(c3ccc([N+](=O)[O-])cc3)C2)cc1C,Cc1ccc(C2=NN(C(N)=S)C(c3ccc([N+](=O)[O-])cc3)C2)cc1C,3060.0
CHEMBL1173815,Cc1ccc(C2=NN(C(N)=S)C(c3ccc(O)cc3)C2)cc1C,Cc1ccc(C2=NN(C(N)=S)C(c3ccc(O)cc3)C2)cc1C,130.0
CHEMBL1173814,COc1ccc(C2CC(c3ccc(C)c(C)c3)=NN2C(N)=S)cc1,COc1ccc(C2CC(c3ccc(C)c(C)c3)=NN2C(N)=S)cc1,70.0
CHEMBL1173813,Cc1ccc(C2CC(c3ccc(C)c(C)c3)=NN2C(N)=S)cc1,Cc1ccc(C2CC(c3ccc(C)c(C)c3)=NN2C(N)=S)cc1,340.0
CHEMBL1173457,Cc1ccc(C2=NN(C(N)=S)C(c3ccc(Br)cc3)C2)cc1C,Cc1ccc(C2=NN(C(N)=S)C(c3ccc(Br)cc3)C2)cc1C,2170.0
CHEMBL1173456,Cc1ccc(C2=NN(C(N)=S)C(c3ccc(Cl)cc3)C2)cc1C,Cc1ccc(C2=NN(C(N)=S)C(c3ccc(Cl)cc3)C2)cc1C,1360.0
CHEMBL1173455,Cc1ccc(C2=NN(C(N)=S)C(c3ccc(F)cc3)C2)cc1C,Cc1ccc(C2=NN(C(N)=S)C(c3ccc(F)cc3)C2)cc1C,830.0
CHEMBL1172802,Cc1ncc([N+](=O)[O-])n1CCOC(=O)/C=C/c1ccc(F)cc1,Cc1ncc([N+](=O)[O-])n1CCOC(=O)C=Cc1ccc(F)cc1,4120.0
CHEMBL1172803,Cc1ncc([N+](=O)[O-])n1CCOC(=O)/C=C/c1ccc(Cl)cc1,Cc1ncc([N+](=O)[O-])n1CCOC(=O)C=Cc1ccc(Cl)cc1,3620.0
CHEMBL1173651,Cc1ncc([N+](=O)[O-])n1CCOC(=O)/C=C/c1ccc(Br)cc1,Cc1ncc([N+](=O)[O-])n1CCOC(=O)C=Cc1ccc(Br)cc1,3240.0
CHEMBL1173652,Cc1ncc([N+](=O)[O-])n1CCOC(=O)/C=C/c1ccccc1,Cc1ncc([N+](=O)[O-])n1CCOC(=O)C=Cc1ccccc1,7830.0
CHEMBL1173653,Cc1ccc(/C=C/C(=O)OCCn2c([N+](=O)[O-])cnc2C)cc1,Cc1ccc(C=CC(=O)OCCn2c([N+](=O)[O-])cnc2C)cc1,8110.0
CHEMBL1173714,Cc1ncc([N+](=O)[O-])n1CCOC(=O)/C=C/c1ccc(C(C)C)cc1,Cc1ncc([N+](=O)[O-])n1CCOC(=O)C=Cc1ccc(C(C)C)cc1,6820.0
CHEMBL1173718,Cc1ncc([N+](=O)[O-])n1CCOC(=O)/C=C/c1ccc(-c2ccccc2)cc1,Cc1ncc([N+](=O)[O-])n1CCOC(=O)C=Cc1ccc(-c2ccccc2)cc1,620.0
CHEMBL1173783,Cc1ncc([N+](=O)[O-])n1CCOC(=O)/C=C/c1ccc(OCc2ccccc2)cc1,Cc1ncc([N+](=O)[O-])n1CCOC(=O)C=Cc1ccc(OCc2ccccc2)cc1,1270.0
CHEMBL1170278,Cc1ncc([N+](=O)[O-])n1CCOC(=O)/C=C/c1cccc2ccccc12,Cc1ncc([N+](=O)[O-])n1CCOC(=O)C=Cc1cccc2ccccc12,3880.0
CHEMBL1170459,Cc1ncc([N+](=O)[O-])n1CCOC(=O)/C=C/c1ccc2ccccc2c1,Cc1ncc([N+](=O)[O-])n1CCOC(=O)C=Cc1ccc2ccccc2c1,5760.0
CHEMBL1221700,C=CC(=O)Nc1ccc2ncnc(Nc3ccc(C(C)(C)C)cc3)c2c1,C=CC(=O)Nc1ccc2ncnc(Nc3ccc(C(C)(C)C)cc3)c2c1,689.0
CHEMBL1221699,C=CC(=O)Nc1ccc2ncnc(Nc3ccccc3)c2c1,C=CC(=O)Nc1ccc2ncnc(Nc3ccccc3)c2c1,1.0
CHEMBL1243284,CNC/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)c(C#N)cnc2cc1OCCF,CNCC=CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)c(C#N)cnc2cc1OCCF,8.12
CHEMBL1243255,CCOc1cc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CNC,CCOc1cc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)C=CCNC,5.35
CHEMBL1243316,C#CCNC/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)c(C#N)cnc2cc1OCC,C#CCNCC=CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)c(C#N)cnc2cc1OCC,0.03
CHEMBL1242285,CC(C)n1nc(-c2cc(O)cc(Br)c2)c2c(N)ncnc21,CC(C)n1nc(-c2cc(O)cc(Br)c2)c2c(N)ncnc21,249.0
CHEMBL1242286,COCOc1cc(-c2nn(C(C)C)c3ncnc(N)c23)ccc1Br,COCOc1cc(-c2nn(C(C)C)c3ncnc(N)c23)ccc1Br,4320.0
CHEMBL1242287,Nc1ncnc2c1c(-c1ccc(Br)c(O)c1)nn2C1CCC1,Nc1ncnc2c1c(-c1ccc(Br)c(O)c1)nn2C1CCC1,324.0
CHEMBL1242376,Nc1ncnc2c1c(-c1ccc(Br)c(O)c1)nn2C1CCCC1,Nc1ncnc2c1c(-c1ccc(Br)c(O)c1)nn2C1CCCC1,236.0
CHEMBL1242377,CC(C)n1nc(-c2ccc(F)c(O)c2)c2c(N)ncnc21,CC(C)n1nc(-c2ccc(F)c(O)c2)c2c(N)ncnc21,1400.0
CHEMBL1242566,Nc1ncnc2c1c(-c1ccc(F)c(O)c1)nn2C1CCC1,Nc1ncnc2c1c(-c1ccc(F)c(O)c1)nn2C1CCC1,2900.0
CHEMBL1242567,Nc1ncnc2c1c(-c1ccc(F)c(O)c1)nn2C1CNC1,Nc1ncnc2c1c(-c1ccc(F)c(O)c1)nn2C1CNC1,2900.0
CHEMBL1242568,Nc1ncnc2c1c(-c1ccc(F)c(O)c1)nn2C1CCCC1,Nc1ncnc2c1c(-c1ccc(F)c(O)c1)nn2C1CCCC1,318.0
CHEMBL1242656,CC1CCC(n2nc(-c3ccc(F)c(O)c3)c3c(N)ncnc32)C1,CC1CCC(n2nc(-c3ccc(F)c(O)c3)c3c(N)ncnc32)C1,366.0
CHEMBL1242657,Nc1ncnc2c1c(-c1ccc(F)c(O)c1)nn2[C@H]1CCNC1,Nc1ncnc2c1c(-c1ccc(F)c(O)c1)nn2C1CCNC1,8700.0
CHEMBL1242748,Nc1ncnc2c1c(-c1ccc(F)c(O)c1)nn2[C@H]1CCOC1,Nc1ncnc2c1c(-c1ccc(F)c(O)c1)nn2C1CCOC1,4800.0
CHEMBL1242750,Nc1ncnc2c1c(-c1ccc(F)c(O)c1)nn2C1CCCCCC1,Nc1ncnc2c1c(-c1ccc(F)c(O)c1)nn2C1CCCCCC1,775.0
CHEMBL1241483,COc1cc(-c2nn(C(C)C)c3ncnc(N)c23)ccc1F,COc1cc(-c2nn(C(C)C)c3ncnc(N)c23)ccc1F,3860.0
CHEMBL1241484,CC(C)n1nc(-c2ccc(Cl)c(O)c2)c2c(N)ncnc21,CC(C)n1nc(-c2ccc(Cl)c(O)c2)c2c(N)ncnc21,158.0
CHEMBL1241579,C[C@H](CN)n1nc(-c2ccc(Cl)c(O)c2)c2c(N)ncnc21,CC(CN)n1nc(-c2ccc(Cl)c(O)c2)c2c(N)ncnc21,4800.0
CHEMBL1241481,COc1cc(-c2nn(C(C)C)c3ncnc(N)c23)ccc1NC(=O)OC(C)(C)C,COc1cc(-c2nn(C(C)C)c3ncnc(N)c23)ccc1NC(=O)OC(C)(C)C,170.0
CHEMBL1241578,CC(C)n1nc(-c2ccc(Br)c(O)c2)c2c(N)ncnc21,CC(C)n1nc(-c2ccc(Br)c(O)c2)c2c(N)ncnc21,550.0
CHEMBL1081312,Nc1ncnc2c1c(-c1cnc3[nH]ccc3c1)nn2C1CCCC1,Nc1ncnc2c1c(-c1cnc3[nH]ccc3c1)nn2C1CCCC1,260.0
CHEMBL1233882,CC(C)n1nc(-c2ccc3ncccc3c2)c2c(N)ncnc21,CC(C)n1nc(-c2ccc3ncccc3c2)c2c(N)ncnc21,610.0
CHEMBL1233881,COc1ccc(-c2nn(C3CCC3)c3ncnc(N)c23)cc1OC,COc1ccc(-c2nn(C3CCC3)c3ncnc(N)c23)cc1OC,2300.0
CHEMBL1241674,CC(C)n1nc(-c2cc3cc(O)ccc3[nH]2)c2c(N)ncnc21,CC(C)n1nc(-c2cc3cc(O)ccc3[nH]2)c2c(N)ncnc21,4400.0
CHEMBL1230790,CC(C)n1nc(-c2cccc(O)c2)c2c(N)ncnc21,CC(C)n1nc(-c2cccc(O)c2)c2c(N)ncnc21,954.0
CHEMBL1234815,Cn1nc(-c2ccc3ccccc3c2)c2c(N)ncnc21,Cn1nc(-c2ccc3ccccc3c2)c2c(N)ncnc21,388.0
CHEMBL1241241,CC(C)n1nc(-c2ccc(O)cc2)c2c(N)ncnc21,CC(C)n1nc(-c2ccc(O)cc2)c2c(N)ncnc21,922.0
CHEMBL1242024,Cc1cc(O)ccc1-c1nn(C(C)C)c2ncnc(N)c12,Cc1cc(O)ccc1-c1nn(C(C)C)c2ncnc(N)c12,954.0
CHEMBL1242026,Cc1ccc(-c2nn(C(C)C)c3ncnc(N)c23)cc1O,Cc1ccc(-c2nn(C(C)C)c3ncnc(N)c23)cc1O,663.0
CHEMBL1242109,CCC(C)n1nc(-c2ccc(C)c(O)c2)c2c(N)ncnc21,CCC(C)n1nc(-c2ccc(C)c(O)c2)c2c(N)ncnc21,1670.0
CHEMBL1242110,CC(C)n1nc(-c2cccc(O)c2F)c2c(N)ncnc21,CC(C)n1nc(-c2cccc(O)c2F)c2c(N)ncnc21,3720.0
CHEMBL1242111,Nc1ncnc2c1c(-c1cccc(O)c1F)nn2C1CCCC1,Nc1ncnc2c1c(-c1cccc(O)c1F)nn2C1CCCC1,1770.0
CHEMBL1242198,CC(C)n1nc(-c2cc(O)cc(F)c2)c2c(N)ncnc21,CC(C)n1nc(-c2cc(O)cc(F)c2)c2c(N)ncnc21,576.0
CHEMBL1242199,Nc1ncnc2c1c(-c1cc(O)cc(F)c1)nn2C1CCCC1,Nc1ncnc2c1c(-c1cc(O)cc(F)c1)nn2C1CCCC1,751.0
